review_id,current_plan_start,days_subscribed,date_reviewed,pay_freq,level,rating,first_level
98362,2022-02-04,5,2022-02-09,Monthly,Premium,3,Premium
80808,2022-01-07,3,2022-01-10,,Free,4,Free
96877,2022-04-08,394,2023-05-07,Yearly,Standard,3,Premium
25783,2022-11-01,103,2023-02-12,,Free,5,Premium
12935,2022-03-03,446,2023-05-23,,Free,1,Free
24608,2022-09-24,275,2023-06-26,Monthly,Standard,4,Free
50118,2022-04-09,98,2022-07-16,Yearly,Standard,2,Standard
75187,2022-04-12,331,2023-03-09,,Free,5,Free
12176,2022-04-11,48,2022-05-29,Yearly,Standard,3,Standard
41290,2022-06-03,755,2024-06-27,Yearly,Standard,4,Standard
73239,2022-11-04,177,2023-04-30,,Free,4,Free
99400,2022-06-02,25,2022-06-27,Monthly,Standard,3,Standard
31892,2022-08-01,124,2022-12-03,,Free,2,Free
92101,2022-05-27,446,2023-08-16,,Free,5,Free
94922,2022-09-28,17,2022-10-15,,Free,4,Free
11749,2022-05-19,124,2022-09-20,,Free,5,Free
54340,2022-02-23,277,2022-11-27,,Free,4,Free
13602,2022-11-03,734,2024-11-06,,Free,4,Standard
11103,2022-03-21,41,2022-05-01,,Free,4,Free
72899,2022-08-10,243,2023-04-10,Monthly,Standard,3,Free
42836,2022-04-14,1,2022-04-15,,Free,4,Free
91515,2022-11-15,221,2023-06-24,,Free,4,Standard
92263,2022-10-12,350,2023-09-27,,Free,4,Free
88112,2022-03-20,7,2022-03-27,,Free,4,Free
53994,2022-03-15,56,2022-05-10,,Free,4,Free
71369,2022-01-19,511,2023-06-14,,Free,1,Free
79175,2022-12-24,779,2025-02-10,Yearly,Standard,5,Free
38265,2022-06-13,651,2024-03-25,Yearly,Standard,1,Standard
73623,2022-01-13,210,2022-08-11,,Free,4,Free
57519,2022-08-19,3,2022-08-22,Yearly,Standard,3,Standard
54367,2022-11-01,179,2023-04-29,,Free,2,Free
28314,2022-05-17,81,2022-08-06,Yearly,Standard,3,Free
43618,2022-02-28,695,2024-01-24,Monthly,Standard,1,Free
86785,2022-06-20,128,2022-10-26,Monthly,Premium,3,Free
76690,2022-10-12,708,2024-09-19,Yearly,Standard,5,Standard
26070,2022-05-03,474,2023-08-20,Yearly,Premium,4,Free
54376,2022-02-05,216,2022-09-09,,Free,3,Free
14662,2022-06-18,297,2023-04-11,,Free,4,Free
10328,2022-01-20,20,2022-02-09,Monthly,Standard,2,Standard
60140,2022-08-05,699,2024-07-04,,Free,2,Free
79764,2022-08-04,77,2022-10-20,Yearly,Standard,4,Standard
98382,2022-08-02,346,2023-07-14,,Free,5,Free
78736,2022-04-12,305,2023-02-11,Yearly,Premium,5,Free
55755,2022-08-16,61,2022-10-16,Monthly,Standard,4,Standard
12401,2022-05-28,627,2024-02-14,Monthly,Standard,1,Free
16821,2022-12-11,1,2022-12-12,,Free,4,Standard
37224,2022-06-20,229,2023-02-04,Yearly,Standard,5,Standard
35961,2022-06-25,26,2022-07-21,Yearly,Standard,2,Standard
71145,2022-04-16,344,2023-03-26,,Free,5,Free
58570,2022-03-12,168,2022-08-27,Yearly,Standard,4,Standard
92321,2022-06-07,90,2022-09-05,Yearly,Standard,3,Free
97575,2022-06-26,209,2023-01-21,,Free,4,Free
36253,2022-05-30,147,2022-10-24,,Free,4,Free
72089,2022-11-11,16,2022-11-27,Yearly,Standard,3,Free
98921,2022-06-05,22,2022-06-27,Monthly,Standard,3,Standard
54686,2022-02-19,23,2022-03-14,,Free,5,Free
15733,2022-01-16,208,2022-08-12,Yearly,Standard,4,Standard
97739,2022-05-24,92,2022-08-24,Yearly,Standard,3,Standard
72643,2022-11-22,343,2023-10-31,,Free,4,Free
75169,2022-10-15,0,2022-10-15,,Free,4,Premium
32267,2022-03-27,325,2023-02-15,Monthly,Standard,4,Standard
43739,2022-11-30,101,2023-03-11,,Free,5,Free
13188,2022-02-12,238,2022-10-08,Yearly,Standard,4,Free
68044,2022-03-20,21,2022-04-10,,Free,5,Free
73671,2022-06-17,109,2022-10-04,Yearly,Standard,2,Free
93721,2022-12-15,372,2023-12-22,Yearly,Standard,3,Premium
15029,2022-03-09,123,2022-07-10,,Free,5,Free
80591,2022-04-01,73,2022-06-13,Yearly,Standard,4,Standard
54198,2022-11-15,3,2022-11-18,Yearly,Standard,4,Free
67815,2022-06-24,16,2022-07-10,Yearly,Standard,1,Premium
22583,2022-11-11,136,2023-03-27,,Free,1,Premium
62818,2022-02-18,499,2023-07-02,Monthly,Standard,2,Standard
59744,2022-03-06,0,2022-03-06,,Free,4,Free
26913,2022-11-15,394,2023-12-14,,Free,3,Premium
72512,2022-01-02,134,2022-05-16,,Free,5,Free
64003,2022-06-29,675,2024-05-04,Yearly,Standard,2,Standard
11533,2022-11-21,383,2023-12-09,,Free,5,Standard
94224,2022-08-23,115,2022-12-16,,Free,5,Free
12910,2022-05-01,1,2022-05-02,,Free,4,Free
49570,2022-11-11,563,2024-05-27,,Free,5,Standard
24144,2022-06-04,47,2022-07-21,,Free,4,Free
75116,2022-12-04,122,2023-04-05,Yearly,Standard,2,Standard
69523,2022-10-21,69,2022-12-29,Yearly,Premium,5,Free
31552,2022-04-10,299,2023-02-03,,Free,4,Free
42799,2022-07-20,105,2022-11-02,,Free,1,Free
37471,2022-04-27,508,2023-09-17,Yearly,Premium,1,Free
33891,2022-02-07,334,2023-01-07,Monthly,Standard,3,Standard
62028,2022-07-11,17,2022-07-28,Monthly,Premium,4,Premium
43757,2022-12-23,360,2023-12-18,Yearly,Standard,3,Standard
89943,2022-11-20,14,2022-12-04,,Free,4,Free
84416,2022-01-24,16,2022-02-09,,Free,5,Free
65191,2022-09-01,611,2024-05-04,,Free,1,Free
80067,2022-11-17,73,2023-01-29,,Free,5,Free
31933,2022-06-01,372,2023-06-08,,Free,5,Free
84435,2022-05-23,764,2024-06-25,Yearly,Standard,2,Standard
86598,2022-10-10,25,2022-11-04,,Free,5,Free
14062,2022-09-08,88,2022-12-05,,Free,5,Premium
30673,2022-06-14,21,2022-07-05,Yearly,Standard,5,Free
50395,2022-09-09,49,2022-10-28,,Free,4,Standard
96644,2022-08-22,91,2022-11-21,,Free,3,Free
86575,2022-10-02,525,2024-03-10,,Free,1,Free
43788,2022-10-31,552,2024-05-05,,Free,4,Free
43670,2022-08-26,51,2022-10-16,,Free,2,Free
41165,2022-04-27,27,2022-05-24,,Free,4,Free
25116,2022-02-08,29,2022-03-09,Monthly,Standard,2,Standard
51213,2022-10-22,13,2022-11-04,,Free,5,Free
65035,2022-07-06,300,2023-05-02,Yearly,Premium,5,Free
14820,2022-03-29,162,2022-09-07,Yearly,Standard,2,Standard
60946,2022-05-02,302,2023-02-28,Yearly,Standard,3,Premium
92541,2022-01-21,601,2023-09-14,Yearly,Premium,5,Premium
75450,2022-09-15,186,2023-03-20,,Free,1,Free
42390,2022-06-04,752,2024-06-25,,Free,4,Standard
80494,2022-10-07,420,2023-12-01,,Free,4,Free
45776,2022-08-03,523,2024-01-08,,Free,1,Free
86577,2022-12-11,137,2023-04-27,,Free,3,Standard
23801,2022-12-07,184,2023-06-09,,Free,2,Free
66463,2022-11-17,566,2024-06-05,,Free,3,Free
48540,2022-09-07,13,2022-09-20,,Free,5,Free
97592,2022-02-28,185,2022-09-01,Yearly,Premium,4,Premium
45419,2022-12-06,43,2023-01-18,Yearly,Premium,5,Free
96104,2022-09-15,538,2024-03-06,,Free,5,Free
84313,2022-05-25,3,2022-05-28,Yearly,Premium,5,Free
81118,2022-10-06,146,2023-03-01,Monthly,Standard,1,Free
22664,2022-04-23,4,2022-04-27,,Free,1,Free
33467,2022-05-22,48,2022-07-09,Monthly,Premium,5,Free
87345,2022-10-03,74,2022-12-16,Yearly,Standard,3,Premium
65821,2022-04-07,23,2022-04-30,,Free,5,Free
81451,2022-01-19,109,2022-05-08,,Free,5,Free
78562,2022-11-14,19,2022-12-03,,Free,5,Premium
15653,2022-12-11,50,2023-01-30,,Free,4,Standard
14773,2022-03-29,103,2022-07-10,Yearly,Standard,3,Standard
44435,2022-03-02,17,2022-03-19,,Free,2,Free
33132,2022-02-16,186,2022-08-21,,Free,5,Free
48406,2022-06-10,348,2023-05-24,,Free,2,Free
89019,2022-02-03,162,2022-07-15,Yearly,Standard,3,Standard
60902,2022-05-03,144,2022-09-24,Yearly,Standard,5,Standard
84402,2022-09-13,64,2022-11-16,Yearly,Premium,1,Premium
15268,2022-10-13,279,2023-07-19,,Free,4,Free
75808,2022-05-20,1,2022-05-21,,Free,3,Premium
39845,2022-07-09,628,2024-03-28,,Free,2,Standard
92903,2022-10-08,28,2022-11-05,Yearly,Standard,3,Free
61414,2022-08-07,672,2024-06-09,Monthly,Standard,1,Free
44907,2022-02-12,73,2022-04-26,,Free,4,Premium
63366,2022-09-04,444,2023-11-22,,Free,5,Free
28400,2022-06-27,529,2023-12-08,,Free,4,Free
11494,2022-03-14,485,2023-07-12,,Free,5,Free
98225,2022-04-19,196,2022-11-01,,Free,4,Free
63262,2022-07-29,604,2024-03-24,,Free,4,Free
42078,2022-02-02,162,2022-07-14,Yearly,Premium,3,Premium
28250,2022-01-07,93,2022-04-10,,Free,2,Free
79647,2022-06-04,260,2023-02-19,,Free,4,Free
76767,2022-11-03,516,2024-04-02,,Free,2,Standard
36121,2022-05-22,89,2022-08-19,,Free,4,Free
24205,2022-03-13,0,2022-03-13,Yearly,Premium,3,Premium
92486,2022-07-02,0,2022-07-02,,Free,5,Free
88560,2022-12-16,0,2022-12-16,Monthly,Premium,5,Free
45064,2022-12-27,319,2023-11-11,,Free,3,Free
34255,2022-03-02,3,2022-03-05,,Free,5,Free
25421,2022-08-06,170,2023-01-23,,Free,5,Free
66099,2022-11-14,0,2022-11-14,Yearly,Standard,4,Premium
40223,2022-03-17,172,2022-09-05,,Free,4,Free
90499,2022-12-28,0,2022-12-28,,Free,4,Free
63686,2022-12-02,335,2023-11-02,Monthly,Standard,5,Free
59216,2022-01-27,145,2022-06-21,,Free,2,Free
44495,2022-01-07,313,2022-11-16,Yearly,Premium,4,Free
45708,2022-06-24,247,2023-02-26,Yearly,Premium,3,Free
85757,2022-09-26,381,2023-10-12,,Free,4,Free
84311,2022-07-18,345,2023-06-28,Yearly,Standard,3,Free
74027,2022-10-18,82,2023-01-08,,Free,4,Free
87729,2022-03-18,0,2022-03-18,,Free,2,Free
73761,2022-01-28,587,2023-09-07,,Free,2,Free
29075,2022-12-27,43,2023-02-08,,Free,3,Free
25611,2022-09-11,173,2023-03-03,Yearly,Premium,4,Free
92494,2022-11-08,781,2024-12-28,,Free,5,Premium
89541,2022-05-22,199,2022-12-07,,Free,2,Free
90021,2022-05-27,752,2024-06-17,Yearly,Premium,3,Free
14308,2022-10-22,477,2024-02-11,Yearly,Premium,5,Free
16050,2022-08-11,494,2023-12-18,,Free,5,Free
16939,2022-03-15,680,2024-01-24,,Free,2,Free
20024,2022-05-15,305,2023-03-16,Yearly,Standard,4,Free
16434,2022-07-29,95,2022-11-01,,Free,1,Free
42745,2022-11-05,458,2024-02-06,Yearly,Standard,4,Standard
80358,2022-05-06,381,2023-05-22,Monthly,Premium,5,Standard
52558,2022-06-06,182,2022-12-05,,Free,4,Standard
55824,2022-11-30,26,2022-12-26,Yearly,Standard,1,Premium
44327,2022-06-10,3,2022-06-13,Yearly,Premium,5,Premium
86490,2022-07-12,619,2024-03-22,,Free,5,Free
58132,2022-10-23,301,2023-08-20,Yearly,Standard,3,Free
90094,2022-02-28,531,2023-08-13,Yearly,Premium,3,Premium
81263,2022-04-12,556,2023-10-20,Yearly,Premium,2,Premium
92848,2022-03-13,623,2023-11-26,,Free,4,Free
76804,2022-11-07,18,2022-11-25,,Free,5,Free
94553,2022-08-30,257,2023-05-14,,Free,5,Free
11480,2022-09-17,354,2023-09-06,Yearly,Premium,5,Premium
24569,2022-01-31,1,2022-02-01,,Free,4,Free
53784,2022-11-27,766,2025-01-01,,Free,1,Free
27915,2022-01-24,320,2022-12-10,Yearly,Premium,3,Free
93952,2022-11-21,139,2023-04-09,Yearly,Standard,3,Standard
63211,2022-06-10,19,2022-06-29,Yearly,Premium,3,Standard
76219,2022-03-14,162,2022-08-23,,Free,4,Standard
21383,2022-07-26,523,2023-12-31,,Free,2,Free
81539,2022-07-09,493,2023-11-14,,Free,4,Standard
22157,2022-05-05,1,2022-05-06,,Free,5,Free
45205,2022-10-06,784,2024-11-28,,Free,5,Standard
77407,2022-07-23,664,2024-05-17,,Free,4,Free
84627,2022-06-10,213,2023-01-09,,Free,4,Free
15986,2022-05-25,391,2023-06-20,,Free,1,Free
72959,2022-09-11,769,2024-10-19,Yearly,Standard,3,Standard
85712,2022-01-21,164,2022-07-04,Yearly,Premium,5,Premium
64598,2022-10-18,292,2023-08-06,,Free,3,Free
77545,2022-05-02,0,2022-05-02,Yearly,Standard,3,Free
63850,2022-08-27,736,2024-09-01,Yearly,Standard,4,Free
64756,2022-04-16,12,2022-04-28,,Free,1,Standard
81990,2022-09-16,63,2022-11-18,Yearly,Premium,3,Free
90157,2022-01-17,633,2023-10-12,Yearly,Premium,3,Premium
57244,2022-08-10,612,2024-04-13,Yearly,Standard,3,Standard
12926,2022-11-14,682,2024-09-26,,Free,5,Free
16490,2022-05-17,713,2024-04-29,,Free,5,Free
76544,2022-10-18,0,2022-10-18,Yearly,Standard,3,Premium
82324,2022-11-19,122,2023-03-21,,Free,5,Free
88213,2022-04-11,244,2022-12-11,Yearly,Premium,5,Free
83211,2022-10-13,128,2023-02-18,,Free,5,Free
49727,2022-06-18,480,2023-10-11,,Free,2,Free
99818,2022-03-13,126,2022-07-17,Monthly,Premium,4,Premium
45066,2022-05-11,17,2022-05-28,Yearly,Standard,3,Standard
54135,2022-04-24,777,2024-06-09,,Free,4,Free
93799,2022-03-16,672,2024-01-17,Monthly,Standard,4,Free
14296,2022-02-25,151,2022-07-26,,Free,5,Free
70356,2022-09-10,0,2022-09-10,,Free,4,Free
28313,2022-07-08,308,2023-05-12,Yearly,Premium,4,Standard
67158,2022-03-03,764,2024-04-05,,Free,5,Free
97465,2022-12-06,178,2023-06-02,Monthly,Standard,2,Free
85830,2022-02-17,116,2022-06-13,Yearly,Standard,2,Standard
30367,2022-08-20,5,2022-08-25,,Free,5,Premium
68188,2022-12-12,139,2023-04-30,,Free,5,Free
20237,2022-02-15,224,2022-09-27,,Free,4,Free
12538,2022-04-18,6,2022-04-24,Yearly,Standard,3,Standard
10186,2022-04-01,763,2024-05-03,Yearly,Premium,5,Premium
74456,2022-09-19,93,2022-12-21,,Free,5,Free
26049,2022-10-05,56,2022-11-30,,Free,5,Free
61858,2022-01-25,43,2022-03-09,,Free,5,Free
62498,2022-06-11,4,2022-06-15,Yearly,Premium,4,Premium
59477,2022-03-23,43,2022-05-05,Yearly,Premium,3,Premium
43211,2022-09-14,42,2022-10-26,,Free,5,Free
83889,2022-08-20,104,2022-12-02,Yearly,Premium,5,Premium
27402,2022-11-28,461,2024-03-03,,Free,2,Standard
17847,2022-05-25,66,2022-07-30,Monthly,Premium,3,Standard
46425,2022-09-21,76,2022-12-06,Yearly,Standard,3,Standard
90919,2022-02-04,7,2022-02-11,,Free,3,Free
98912,2022-07-12,57,2022-09-07,Yearly,Premium,3,Free
11125,2022-07-12,520,2023-12-14,,Free,5,Free
71503,2022-08-22,346,2023-08-03,,Free,4,Premium
19888,2022-10-16,52,2022-12-07,,Free,4,Standard
58197,2022-10-30,327,2023-09-22,Yearly,Premium,4,Free
93330,2022-12-03,0,2022-12-03,Monthly,Standard,3,Free
18677,2022-12-21,743,2025-01-02,Monthly,Premium,2,Free
71908,2022-09-26,66,2022-12-01,,Free,2,Free
68672,2022-04-30,0,2022-04-30,,Free,3,Free
77867,2022-02-10,81,2022-05-02,,Free,4,Free
32452,2022-03-30,74,2022-06-12,,Free,2,Free
43231,2022-02-24,17,2022-03-13,,Free,2,Free
66886,2022-11-09,719,2024-10-28,Yearly,Standard,3,Standard
35609,2022-12-06,303,2023-10-05,,Free,3,Premium
38677,2022-06-28,521,2023-12-01,,Free,4,Standard
47827,2022-12-06,141,2023-04-26,Yearly,Premium,1,Free
90988,2022-02-12,72,2022-04-25,Yearly,Standard,1,Standard
94376,2022-05-16,119,2022-09-12,,Free,2,Free
56153,2022-01-11,482,2023-05-08,,Free,4,Free
17014,2022-05-18,690,2024-04-07,Yearly,Premium,5,Free
64343,2022-10-14,0,2022-10-14,Yearly,Standard,3,Free
12763,2022-06-29,6,2022-07-05,Yearly,Standard,1,Free
96282,2022-10-24,613,2024-06-28,,Free,4,Free
39355,2022-12-24,193,2023-07-05,Yearly,Premium,3,Free
66375,2022-05-26,283,2023-03-05,,Free,4,Free
85063,2022-03-30,301,2023-01-25,Yearly,Standard,2,Standard
59786,2022-09-18,10,2022-09-28,Yearly,Premium,2,Free
17503,2022-06-12,761,2024-07-12,,Free,2,Free
50509,2022-07-16,120,2022-11-13,,Free,4,Standard
16164,2022-12-25,1,2022-12-26,Yearly,Premium,4,Free
94450,2022-08-31,14,2022-09-14,,Free,5,Free
58572,2022-02-09,291,2022-11-27,,Free,4,Free
16940,2022-12-21,622,2024-09-03,,Free,4,Standard
83599,2022-05-04,8,2022-05-12,,Free,5,Free
87330,2022-03-31,401,2023-05-06,,Free,4,Free
97035,2022-10-31,571,2024-05-24,Monthly,Standard,5,Free
36202,2022-04-14,197,2022-10-28,Yearly,Premium,3,Standard
21190,2022-06-29,52,2022-08-20,Yearly,Standard,3,Free
68743,2022-04-30,775,2024-06-13,Yearly,Standard,5,Free
92906,2022-02-26,101,2022-06-07,Yearly,Standard,2,Standard
39170,2022-02-14,13,2022-02-27,Yearly,Premium,3,Premium
26825,2022-07-26,289,2023-05-11,,Free,2,Free
63646,2022-12-20,370,2023-12-25,,Free,4,Free
34764,2022-08-04,708,2024-07-12,,Free,2,Free
34042,2022-07-20,394,2023-08-18,Yearly,Premium,5,Free
58594,2022-05-14,1,2022-05-15,,Free,5,Free
31338,2022-03-31,757,2024-04-26,,Free,4,Free
77388,2022-03-28,412,2023-05-14,,Free,4,Free
30585,2022-09-11,548,2024-03-12,Yearly,Standard,3,Free
71479,2022-02-04,31,2022-03-07,Monthly,Standard,3,Standard
52506,2022-09-27,50,2022-11-16,Monthly,Premium,4,Free
99606,2022-08-31,275,2023-06-02,,Free,5,Free
26550,2022-04-16,0,2022-04-16,Yearly,Standard,4,Standard
16407,2022-04-04,36,2022-05-10,,Free,5,Free
87168,2022-01-24,1,2022-01-25,,Free,4,Free
72837,2022-09-13,555,2024-03-21,Monthly,Standard,3,Standard
49896,2022-06-08,6,2022-06-14,,Free,5,Standard
21194,2022-04-06,395,2023-05-06,,Free,4,Free
43453,2022-02-03,477,2023-05-26,Monthly,Premium,5,Free
13745,2022-10-22,18,2022-11-09,,Free,3,Free
82983,2022-05-30,8,2022-06-07,,Free,5,Free
90727,2022-09-29,33,2022-11-01,,Free,5,Free
71303,2022-02-14,615,2023-10-22,Monthly,Standard,3,Standard
21970,2022-01-11,7,2022-01-18,Yearly,Standard,1,Standard
87449,2022-05-08,2,2022-05-10,,Free,4,Free
26522,2022-08-25,39,2022-10-03,,Free,4,Premium
70864,2022-12-31,584,2024-08-06,,Free,4,Free
80075,2022-05-30,52,2022-07-21,Yearly,Standard,3,Standard
90529,2022-04-29,132,2022-09-08,Yearly,Standard,1,Free
32961,2022-01-20,261,2022-10-08,Monthly,Standard,1,Standard
97992,2022-04-09,672,2024-02-10,Yearly,Standard,4,Standard
17814,2022-05-01,42,2022-06-12,Yearly,Standard,3,Standard
31866,2022-02-22,20,2022-03-14,Yearly,Standard,4,Standard
80827,2022-01-17,0,2022-01-17,,Free,5,Free
60922,2022-04-15,290,2023-01-30,Yearly,Premium,4,Free
80834,2022-01-18,406,2023-02-28,,Free,3,Free
65137,2022-06-20,147,2022-11-14,,Free,3,Free
13838,2022-02-16,458,2023-05-20,,Free,4,Free
53357,2022-06-13,37,2022-07-20,,Free,3,Free
55482,2022-12-08,114,2023-04-01,,Free,5,Free
38475,2022-03-28,37,2022-05-04,Yearly,Standard,2,Standard
32749,2022-11-13,533,2024-04-29,Yearly,Standard,5,Free
96861,2022-06-27,20,2022-07-17,,Free,3,Free
34152,2022-03-16,185,2022-09-17,,Free,4,Free
44865,2022-09-30,56,2022-11-25,,Free,4,Standard
24274,2022-05-14,436,2023-07-24,Yearly,Standard,3,Standard
44783,2022-11-03,21,2022-11-24,,Free,5,Free
39126,2022-07-16,581,2024-02-17,,Free,5,Free
87413,2022-12-24,25,2023-01-18,,Free,5,Free
93837,2022-10-06,448,2023-12-28,Monthly,Standard,5,Standard
32022,2022-11-30,417,2024-01-21,,Free,3,Standard
46248,2022-11-26,147,2023-04-22,Yearly,Standard,2,Free
85740,2022-05-16,133,2022-09-26,Monthly,Premium,3,Premium
77430,2022-12-19,358,2023-12-12,Monthly,Standard,2,Standard
53996,2022-04-01,88,2022-06-28,Yearly,Premium,5,Free
73765,2022-12-14,59,2023-02-11,Yearly,Premium,4,Premium
84552,2022-03-10,21,2022-03-31,,Free,5,Free
94890,2022-07-07,532,2023-12-21,Yearly,Premium,5,Free
15505,2022-03-04,307,2023-01-05,Yearly,Premium,4,Free
55087,2022-10-24,242,2023-06-23,Yearly,Premium,4,Free
39905,2022-11-20,1,2022-11-21,Monthly,Premium,4,Standard
21618,2022-02-01,5,2022-02-06,,Free,5,Free
97933,2022-02-14,351,2023-01-31,Monthly,Premium,4,Premium
14976,2022-03-09,269,2022-12-03,Monthly,Standard,3,Standard
14538,2022-10-26,237,2023-06-20,,Free,5,Free
36824,2022-08-03,36,2022-09-08,Yearly,Premium,3,Free
87840,2022-10-29,767,2024-12-04,,Free,4,Free
68742,2022-05-01,619,2024-01-10,,Free,4,Free
60566,2022-04-29,0,2022-04-29,,Free,4,Free
21782,2022-01-06,169,2022-06-24,Yearly,Standard,4,Standard
87366,2022-07-22,187,2023-01-25,,Free,5,Standard
36437,2022-11-04,130,2023-03-14,,Free,4,Free
96801,2022-12-22,768,2025-01-28,,Free,4,Free
36098,2022-12-21,26,2023-01-16,,Free,4,Free
21567,2022-09-08,274,2023-06-09,,Free,4,Free
54420,2022-09-17,134,2023-01-29,,Free,4,Free
64837,2022-07-14,70,2022-09-22,,Free,1,Free
86311,2022-04-28,238,2022-12-22,,Free,5,Free
11259,2022-09-09,194,2023-03-22,Yearly,Premium,5,Free
52226,2022-12-28,383,2024-01-15,,Free,5,Free
36209,2022-01-22,55,2022-03-18,,Free,5,Free
23256,2022-11-05,115,2023-02-28,Yearly,Standard,3,Free
28710,2022-05-29,330,2023-04-24,Monthly,Standard,1,Standard
83622,2022-03-14,18,2022-04-01,Yearly,Standard,5,Premium
29801,2022-07-25,690,2024-06-14,Yearly,Standard,2,Standard
39816,2022-12-19,20,2023-01-08,Yearly,Premium,5,Premium
98041,2022-04-11,581,2023-11-13,Yearly,Standard,4,Free
14079,2022-02-15,473,2023-06-03,Yearly,Standard,3,Standard
53635,2022-01-28,30,2022-02-27,Monthly,Premium,3,Free
45122,2022-01-10,81,2022-04-01,Yearly,Standard,1,Standard
27184,2022-02-11,39,2022-03-22,,Free,5,Free
38183,2022-01-07,282,2022-10-16,,Free,5,Free
65468,2022-12-13,336,2023-11-14,,Free,4,Free
87851,2022-05-02,1,2022-05-03,,Free,5,Free
94609,2022-10-13,690,2024-09-02,Yearly,Premium,5,Free
20761,2022-01-05,600,2023-08-28,Yearly,Standard,3,Standard
41131,2022-06-05,699,2024-05-04,Yearly,Standard,3,Free
56926,2022-03-14,0,2022-03-14,,Free,4,Free
46554,2022-03-16,57,2022-05-12,,Free,4,Premium
39081,2022-06-18,13,2022-07-01,,Free,4,Free
60768,2022-01-27,3,2022-01-30,,Free,2,Free
34457,2022-01-10,72,2022-03-23,Yearly,Premium,5,Free
53067,2022-11-27,409,2024-01-10,,Free,5,Free
82002,2022-07-12,388,2023-08-04,,Free,4,Free
87169,2022-03-30,221,2022-11-06,,Free,5,Free
30615,2022-05-02,0,2022-05-02,,Free,5,Free
40184,2022-11-10,26,2022-12-06,Yearly,Premium,1,Standard
71186,2022-02-16,416,2023-04-08,,Free,4,Free
61624,2022-01-27,48,2022-03-16,Yearly,Standard,2,Standard
32598,2022-05-17,501,2023-09-30,,Free,5,Standard
36505,2022-05-31,79,2022-08-18,,Free,4,Free
94709,2022-12-19,8,2022-12-27,,Free,2,Free
16043,2022-08-26,423,2023-10-23,,Free,3,Free
51277,2022-06-28,98,2022-10-04,Monthly,Premium,5,Free
96897,2022-09-27,386,2023-10-18,Yearly,Premium,3,Standard
37219,2022-10-09,6,2022-10-15,,Free,5,Premium
83719,2022-07-20,148,2022-12-15,,Free,4,Free
89898,2022-05-21,26,2022-06-16,,Free,4,Free
16006,2022-06-21,588,2024-01-30,,Free,5,Free
59424,2022-05-18,56,2022-07-13,Yearly,Standard,3,Free
22869,2022-03-24,370,2023-03-29,,Free,4,Free
46292,2022-08-28,74,2022-11-10,,Free,5,Premium
80671,2022-10-05,7,2022-10-12,Yearly,Standard,4,Free
37312,2022-01-13,431,2023-03-20,,Free,5,Standard
24162,2022-08-21,302,2023-06-19,Yearly,Standard,1,Standard
51457,2022-12-05,465,2024-03-14,Yearly,Premium,1,Free
91736,2022-06-23,102,2022-10-03,Monthly,Premium,3,Standard
92923,2022-09-27,3,2022-09-30,,Free,1,Free
70967,2022-01-05,156,2022-06-10,,Free,5,Free
74087,2022-03-06,7,2022-03-13,Yearly,Standard,3,Standard
98515,2022-09-11,2,2022-09-13,,Free,4,Free
55905,2022-12-27,465,2024-04-05,,Free,4,Free
44433,2022-01-06,73,2022-03-20,,Free,4,Free
96485,2022-08-18,59,2022-10-16,Yearly,Premium,5,Free
71799,2022-11-05,301,2023-09-02,,Free,4,Standard
88697,2022-04-01,609,2023-12-01,,Free,3,Free
30208,2022-06-07,542,2023-12-01,,Free,3,Free
44815,2022-05-02,139,2022-09-18,Yearly,Premium,4,Standard
55063,2022-12-01,237,2023-07-26,Yearly,Premium,5,Free
86228,2022-05-20,0,2022-05-20,Yearly,Standard,3,Free
75064,2022-04-29,241,2022-12-26,Monthly,Premium,3,Free
54058,2022-08-10,24,2022-09-03,,Free,3,Free
61902,2022-12-27,739,2025-01-04,,Free,4,Free
58885,2022-05-09,18,2022-05-27,Monthly,Standard,2,Free
49488,2022-12-29,231,2023-08-17,,Free,2,Free
95491,2022-09-18,28,2022-10-16,,Free,4,Free
67439,2022-03-11,237,2022-11-03,Yearly,Standard,2,Standard
53636,2022-11-04,228,2023-06-20,,Free,4,Premium
89182,2022-01-02,413,2023-02-19,Monthly,Standard,5,Standard
87909,2022-12-02,4,2022-12-06,Yearly,Standard,2,Free
72909,2022-01-28,89,2022-04-27,Yearly,Standard,3,Free
90495,2022-01-13,110,2022-05-03,,Free,4,Free
33266,2022-07-18,723,2024-07-10,,Free,5,Free
10153,2022-09-22,6,2022-09-28,Yearly,Premium,3,Free
47397,2022-07-22,60,2022-09-20,,Free,5,Free
