country,product_category,brand,year_of_manufacture,product_age,repair_status,year_repaired
bel,iron,moulinex,,,repairable,2021
bel,iron,calor,2019.0,2.0,repairable,2021
bel,iron,electrolux,2016.0,5.0,end of life,2021
bel,iron,calor,2011.0,10.0,end of life,2021
bel,iron,calor,2011.0,10.0,repairable,2021
bel,iron,calor,,,repairable,2021
bel,iron,laura star,2018.0,3.0,unknown,2021
bel,iron,calor,2014.0,7.0,repairable,2021
bel,iron,braun,,,end of life,2021
bel,iron,calor,,,end of life,2021
bel,iron,calor,2007.0,14.0,repairable,2021
bel,iron,calor,,,repairable,2021
bel,iron,philips,2017.0,4.0,fixed,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,end of life,2021
bel,iron,bosch,,,fixed,2021
bel,iron,philips,2011.0,10.0,fixed,2021
bel,iron,quigg,2014.0,7.0,repairable,2021
bel,iron,calor,2018.0,3.0,end of life,2021
bel,iron,calor,2018.0,3.0,end of life,2021
bel,iron,quigg,2017.0,4.0,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,fixed,2021
bel,iron,fri fri,,,end of life,2021
bel,iron,calor,2017.0,4.0,repairable,2021
bel,iron,philips,2019.0,2.0,end of life,2021
bel,iron,centrale vapeur,2018.0,3.0,fixed,2021
bel,iron,centrale vapeur,2018.0,3.0,repairable,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,end of life,2021
bel,iron,domo,,,fixed,2021
bel,iron,philips,,,fixed,2021
bel,iron,unknown,,,end of life,2021
bel,iron,calor,,,fixed,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,repairable,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,repairable,2021
bel,iron,unknown,,,repairable,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,repairable,2021
bel,iron,magic,,,fixed,2021
bel,iron,calor,2012.0,10.0,fixed,2022
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,repairable,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,repairable,2020
bel,iron,unknown,,,end of life,2020
bel,iron,philips,2019.0,2.0,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,centrale vapeur,2006.0,15.0,end of life,2021
bel,iron,calor,2017.0,4.0,fixed,2021
bel,iron,calor,2015.0,6.0,end of life,2021
bel,iron,calor,2006.0,15.0,repairable,2021
bel,iron,rowenta,2011.0,10.0,fixed,2021
bel,iron,philips,,,end of life,2021
bel,iron,unknown,,,fixed,2022
bel,iron,unknown,2012.0,10.0,repairable,2022
bel,iron,unknown,,,fixed,2020
bel,iron,unknown,,,repairable,2020
bel,iron,unknown,,,repairable,2020
bel,iron,unknown,,,end of life,2020
bel,iron,philips,2017.0,5.0,repairable,2022
bel,iron,philips,2019.0,3.0,fixed,2022
bel,iron,calor,2012.0,10.0,fixed,2022
bel,iron,calor,2021.0,1.0,fixed,2022
bel,iron,unknown,2015.0,6.0,fixed,2021
bel,iron,unknown,2016.0,5.0,fixed,2021
bel,iron,calor,2009.0,12.0,fixed,2021
bel,iron,unknown,,,repairable,2022
bel,iron,unknown,,,fixed,2021
bel,iron,philips,2018.0,2.5,fixed,2021
bel,iron,centrale vapeur,,,end of life,2022
bel,iron,centrale vapeur calor,2015.0,6.0,repairable,2021
bel,iron,centrale à vapeur calor,2009.0,12.0,fixed,2021
bel,iron,calor,2009.0,12.0,fixed,2021
bel,iron,karcher,2020.0,2.0,fixed,2022
bel,iron,philips,2017.0,5.0,fixed,2022
bel,iron,calor,2014.0,8.0,end of life,2022
bel,iron,unknown,,,end of life,2022
bel,iron,unknown,,,end of life,2022
bel,iron,rowenta,2016.0,6.0,fixed,2022
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,fixed,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,fixed,2021
bel,iron,rowenta,2014.0,8.0,end of life,2022
bel,iron,unknown,,,fixed,2022
bel,iron,calor,2012.0,10.0,repairable,2022
bel,iron,unknown,,,end of life,2021
bel,iron,fer à repasser,,,end of life,2021
bel,iron,unknown,,,end of life,2021
bel,iron,unknown,,,repairable,2022
bel,iron,calor,2017.0,5.0,repairable,2022
bel,iron,rowenta,2017.0,5.0,fixed,2022
bel,iron,philips,2018.0,4.0,repairable,2022
bel,iron,calor,2012.0,10.0,fixed,2022
bel,iron,laura star,,,fixed,2022
bel,iron,calor,2019.0,3.0,end of life,2022
bel,iron,unknown,,,repairable,2022
bel,iron,unknown,,,repairable,2022
bel,iron,unknown,,,fixed,2022
bel,iron,unknown,,,fixed,2022
bel,iron,suxgir,2012.0,10.0,fixed,2022
bel,iron,centrale vapeur,2015.0,7.0,repairable,2022
bel,iron,centrale vapeur,2017.0,5.0,fixed,2022
bel,iron,philips,2014.0,8.0,end of life,2022
bel,iron,philips,2018.0,4.0,fixed,2022
bel,iron,primo,,,fixed,2022
bel,iron,centrale vapeur,,,end of life,2022
bel,iron,unknown,,,end of life,2022
bel,iron,unknown,,,end of life,2022
bel,iron,unknown,,,fixed,2022
bel,iron,unknown,,,fixed,2022
bel,iron,calor,2018.0,4.0,fixed,2022
bel,iron,philips,2018.0,4.0,end of life,2022
bel,iron,calor,2014.0,8.0,repairable,2022
bel,iron,unknown,,,repairable,2022
bel,iron,calor,,,fixed,2022
bel,iron,philips,2020.0,2.0,end of life,2022
bel,iron,quigg,,,end of life,2022
bel,iron,aeg,,,end of life,2022
bel,iron,unknown,,,repairable,2022
bel,iron,unknown,,,repairable,2022
bel,iron,rowenta,2017.0,5.0,repairable,2022
bel,iron,calor,2018.0,4.0,fixed,2022
bel,iron,calor,2020.0,1.5,fixed,2022
bel,iron,tristar,,,fixed,2020
bel,iron,philips,,,end of life,2021
bel,iron,philips,,,end of life,2021
bel,iron,altilux,,,end of life,2021
bel,iron,rowenta,2017.0,5.0,repairable,2022
bel,iron,karcher,2017.0,5.0,repairable,2022
bel,iron,philips,2019.0,3.0,fixed,2022
bel,iron,philips,2018.0,4.0,end of life,2022
bel,iron,moulinex,,,fixed,2022
bel,iron,calor,2007.0,15.0,fixed,2022
bel,iron,calor,2002.0,20.0,repairable,2022
bel,iron,calor,2020.0,2.0,repairable,2022
bel,iron,calor,,,fixed,2022
bel,iron,philips,,,end of life,2022
bel,coffee maker,philips,,,fixed,2019
bel,coffee maker,philips,,,repairable,2019
bel,coffee maker,philips,,,fixed,2019
bel,coffee maker,senseo,,,fixed,2019
bel,coffee maker,philips,,,end of life,2019
bel,coffee maker,philips,,,end of life,2019
bel,coffee maker,severin,,,fixed,2019
bel,coffee maker,philips,,,end of life,2019
bel,coffee maker,philips,,,fixed,2019
bel,coffee maker,philips,,,repairable,2019
bel,coffee maker,philips,,,repairable,2019
bel,coffee maker,philips,,,end of life,2019
bel,coffee maker,philips,,,end of life,2019
bel,coffee maker,bosch,2014.0,5.0,unknown,2019
bel,coffee maker,delonghi,,,repairable,2020
bel,coffee maker,senseo,2016.0,4.0,fixed,2020
bel,coffee maker,delonghi,2015.0,5.0,repairable,2020
bel,coffee maker,philips,,,fixed,2020
bel,coffee maker,siemens,2014.0,6.0,repairable,2020
bel,coffee maker,unknown,2016.0,5.0,fixed,2021
bel,coffee maker,nespresso,2013.0,8.0,repairable,2021
bel,coffee maker,nespresso,2019.0,2.0,repairable,2021
bel,coffee maker,philips,2020.0,1.0,end of life,2021
bel,coffee maker,philips,2018.0,3.0,repairable,2021
bel,coffee maker,delonghi,,,repairable,2021
bel,coffee maker,krups,,,fixed,2021
bel,coffee maker,krups,,,fixed,2021
bel,coffee maker,senseo,,,fixed,2021
bel,coffee maker,krups,,,fixed,2021
bel,coffee maker,philips,,,fixed,2021
bel,coffee maker,krups,2017.0,4.0,end of life,2021
bel,coffee maker,nespresso,,,end of life,2021
bel,coffee maker,gaggia,,,fixed,2021
bel,coffee maker,krups,,,repairable,2021
bel,coffee maker,francis francis,,,repairable,2021
bel,coffee maker,philips,,,repairable,2021
bel,coffee maker,illy,,,repairable,2021
bel,coffee maker,nespresso,,,end of life,2021
bel,coffee maker,senseo,2018.0,3.0,end of life,2021
bel,coffee maker,melitta,2013.0,8.0,repairable,2021
bel,coffee maker,krups,,,fixed,2021
bel,coffee maker,philips,2013.0,8.0,fixed,2021
bel,coffee maker,delonghi,,,end of life,2021
bel,coffee maker,senseo,,,fixed,2021
bel,coffee maker,nespresso,,,end of life,2021
bel,coffee maker,delonghi,,,repairable,2021
bel,coffee maker,bialetti,2018.0,3.0,end of life,2021
bel,coffee maker,philips,2014.0,7.0,repairable,2021
bel,coffee maker,philips,2010.0,11.0,repairable,2021
bel,coffee maker,philips,,,repairable,2021
bel,coffee maker,senseo,2013.0,8.0,end of life,2021
bel,coffee maker,senseo,2015.0,6.0,fixed,2021
bel,coffee maker,senseo,2014.0,7.0,repairable,2021
bel,coffee maker,philips,2016.0,5.0,fixed,2021
bel,coffee maker,senseo,2010.0,11.0,fixed,2021
bel,coffee maker,philips,2017.0,4.0,fixed,2021
bel,coffee maker,senseo,2015.0,6.0,fixed,2021
bel,coffee maker,philips,2017.0,4.0,end of life,2021
bel,coffee maker,philips,2012.0,9.0,end of life,2021
bel,coffee maker,nespresso,,,repairable,2021
bel,coffee maker,senseo,,,repairable,2021
bel,coffee maker,bodum,2017.0,4.0,fixed,2021
bel,coffee maker,delonghi,,,fixed,2021
bel,coffee maker,illy,,,fixed,2021
bel,coffee maker,krups,2018.0,3.0,end of life,2021
bel,coffee maker,dolce gusto,2020.0,1.0,fixed,2021
bel,coffee maker,dolce gusto,2020.0,1.0,fixed,2021
bel,coffee maker,nespresso,2019.0,2.0,fixed,2021
bel,coffee maker,unknown,2006.0,15.0,end of life,2021
bel,coffee maker,nespresso,2019.0,2.0,fixed,2021
bel,coffee maker,delonghi,,,fixed,2021
bel,coffee maker,princess,,,repairable,2021
bel,coffee maker,krups,,,end of life,2021
bel,coffee maker,philips,,,repairable,2021
bel,coffee maker,nespresso,2018.0,3.0,repairable,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,philips,2011.0,10.0,fixed,2021
bel,coffee maker,philips,2019.0,1.5,repairable,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,magimix,,,repairable,2021
bel,coffee maker,delonghi,2006.0,15.0,fixed,2021
bel,coffee maker,delonghi,2016.0,5.0,fixed,2021
bel,coffee maker,gusto,2016.0,5.0,repairable,2021
bel,coffee maker,dolce gusto,2014.0,7.0,fixed,2021
bel,coffee maker,nespresso,2015.0,6.0,end of life,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,krups,2020.0,1.0,fixed,2021
bel,coffee maker,krups,2019.0,2.0,repairable,2021
bel,coffee maker,magimix,2016.0,5.0,repairable,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,saeco,2011.0,10.0,fixed,2021
bel,coffee maker,krups,2018.0,3.0,fixed,2021
bel,coffee maker,francisfrancis - illy,2018.0,3.0,repairable,2021
bel,coffee maker,delonghi,,,repairable,2021
bel,coffee maker,percolateur,2016.0,5.0,end of life,2021
bel,coffee maker,saeco,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,nespresso,2018.0,3.0,end of life,2021
bel,coffee maker,nespresso,2011.0,10.0,fixed,2021
bel,coffee maker,nespresso,2019.0,2.0,end of life,2021
bel,coffee maker,philips,2016.0,5.0,end of life,2021
bel,coffee maker,unknown,2016.0,5.0,end of life,2021
bel,coffee maker,dulce gusto,,,end of life,2021
bel,coffee maker,delonghi,,,repairable,2021
bel,coffee maker,delonghi,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,percolateur,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,cafetière,2013.0,8.0,repairable,2021
bel,coffee maker,delonghi,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,mita,,,fixed,2021
bel,coffee maker,krups,,,end of life,2021
bel,coffee maker,delonghi,,,fixed,2021
bel,coffee maker,delonghi,,,fixed,2021
bel,coffee maker,senseo,,,fixed,2021
bel,coffee maker,magimix,,,repairable,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,delonghi,,,fixed,2021
bel,coffee maker,siemens,,,fixed,2021
bel,coffee maker,senseo,,,end of life,2021
bel,coffee maker,krups,,,repairable,2021
bel,coffee maker,senseo,,,fixed,2021
bel,coffee maker,melitta,,,fixed,2021
bel,coffee maker,delonghi,,,end of life,2021
bel,coffee maker,krups,,,fixed,2021
bel,coffee maker,magimix,,,fixed,2021
bel,coffee maker,nespresso,,,repairable,2021
bel,coffee maker,magimix,,,fixed,2021
bel,coffee maker,philips,,,fixed,2021
bel,coffee maker,philips,,,fixed,2021
bel,coffee maker,magimix,,,end of life,2021
bel,coffee maker,philips,,,fixed,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,graef,,,repairable,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,nescafe,2018.0,4.0,repairable,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,senseo,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,end of life,2020
bel,coffee maker,unknown,,,repairable,2020
bel,coffee maker,unknown,,,repairable,2020
bel,coffee maker,delonghi,2019.0,2.0,fixed,2021
bel,coffee maker,nespresso,2019.0,2.0,fixed,2021
bel,coffee maker,senseo,2016.0,5.0,repairable,2021
bel,coffee maker,nescafe dolce gusto,,,end of life,2021
bel,coffee maker,unknown,,,end of life,2020
bel,coffee maker,perco,2012.0,10.0,end of life,2022
bel,coffee maker,aeg,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,nespresso,,,repairable,2021
bel,coffee maker,tefal,2016.0,5.0,fixed,2021
bel,coffee maker,krups,2017.0,4.0,end of life,2021
bel,coffee maker,qui,,,fixed,2021
bel,coffee maker,senséo,2018.0,4.0,fixed,2022
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,siemens,2020.0,2.0,repairable,2022
bel,coffee maker,nescafe,2012.0,10.0,repairable,2022
bel,coffee maker,melita,2019.0,3.0,end of life,2022
bel,coffee maker,dolce gusto,2017.0,5.0,end of life,2022
bel,coffee maker,unknown,,,repairable,2020
bel,coffee maker,unknown,,,repairable,2020
bel,coffee maker,delonghi,,,end of life,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,senseo,,,end of life,2020
bel,coffee maker,nespresso,,,end of life,2020
bel,coffee maker,dolce gusto,,,fixed,2020
bel,coffee maker,unknown,,,end of life,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,nespresso,,,end of life,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,fixed,2020
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,dolce gusto,2020.0,2.0,end of life,2022
bel,coffee maker,wik,,,end of life,2022
bel,coffee maker,senseo,2018.0,4.0,fixed,2022
bel,coffee maker,unknown,2016.0,6.0,repairable,2022
bel,coffee maker,unknown,2014.0,8.0,end of life,2022
bel,coffee maker,rancillio,2012.0,10.0,fixed,2022
bel,coffee maker,nespresso,2018.0,4.0,repairable,2022
bel,coffee maker,percolateur,2013.0,8.0,fixed,2021
bel,coffee maker,philips,,,repairable,2021
bel,coffee maker,philips,,,fixed,2022
bel,coffee maker,krups,2019.0,3.0,fixed,2022
bel,coffee maker,dolce gosto,2016.0,5.0,fixed,2021
bel,coffee maker,dolce gusto,2015.0,6.0,fixed,2021
bel,coffee maker,unknown,2017.0,5.0,fixed,2022
bel,coffee maker,philips,,,fixed,2022
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,philips,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,saeco,2018.0,4.0,fixed,2022
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,end of life,2021
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,machine à café,,,fixed,2021
bel,coffee maker,senseo,,,fixed,2021
bel,coffee maker,senséo,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,nespresso,,,fixed,2022
bel,coffee maker,unknown,,,end of life,2022
bel,coffee maker,unknown,,,end of life,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,unknown,,,repairable,2021
bel,coffee maker,unknown,,,fixed,2021
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,unknown,,,end of life,2022
bel,coffee maker,senseo,,,fixed,2022
bel,coffee maker,senseo,,,fixed,2022
bel,coffee maker,rowenta,,,fixed,2022
bel,coffee maker,philips,2019.0,2.5,repairable,2022
bel,coffee maker,braun,2021.0,0.5,fixed,2022
bel,coffee maker,senseo,2018.0,4.0,repairable,2022
bel,coffee maker,unknown,2012.0,10.0,fixed,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,delonghi,2019.0,3.0,end of life,2022
bel,coffee maker,philips,2002.0,20.0,end of life,2022
bel,coffee maker,delonghi,2020.0,2.0,repairable,2022
bel,coffee maker,philips,2017.0,5.0,end of life,2022
bel,coffee maker,unknown,,,end of life,2022
bel,coffee maker,magimix,2021.0,1.0,fixed,2022
bel,coffee maker,delonghi,2019.0,3.0,end of life,2022
bel,coffee maker,delonghi,,,repairable,2022
bel,coffee maker,bosch,,,end of life,2022
bel,coffee maker,nespresso,2018.0,4.0,repairable,2022
bel,coffee maker,philips,2016.0,6.0,fixed,2022
bel,coffee maker,krups,2012.0,10.0,fixed,2022
bel,coffee maker,senseo,2018.0,4.0,end of life,2022
bel,coffee maker,philips,2018.0,4.0,repairable,2022
bel,coffee maker,senséo,,,fixed,2022
bel,coffee maker,delonghi,,,end of life,2022
bel,coffee maker,jura,2013.0,9.0,repairable,2022
bel,coffee maker,unknown,2018.0,4.0,fixed,2022
bel,coffee maker,dolce gusto,,,fixed,2022
bel,coffee maker,unknown,,,end of life,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,delonghi,,,fixed,2022
bel,coffee maker,dolche gusto,2021.0,1.0,fixed,2022
bel,coffee maker,philips,2018.0,4.0,end of life,2022
bel,coffee maker,nespresso,,,fixed,2022
bel,coffee maker,nespresso,,,fixed,2022
bel,coffee maker,philips,,,fixed,2022
bel,coffee maker,philips,2015.0,7.0,repairable,2022
bel,coffee maker,philips,,,end of life,2022
bel,coffee maker,senseo,2002.0,20.0,end of life,2022
bel,coffee maker,krups,2017.0,5.0,repairable,2022
bel,coffee maker,senseo,2018.0,4.0,end of life,2022
bel,coffee maker,senseo,2017.0,5.0,fixed,2022
bel,coffee maker,seb,,,repairable,2022
bel,coffee maker,magimix,2016.0,6.0,end of life,2022
bel,coffee maker,philips,,,end of life,2022
bel,coffee maker,philips,,,end of life,2022
bel,coffee maker,braun,,,repairable,2022
bel,coffee maker,krups,2016.0,6.0,repairable,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,krups,,,fixed,2022
bel,coffee maker,krups,,,fixed,2022
bel,coffee maker,senseo,,,repairable,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,dolce gusto,2020.0,1.5,fixed,2022
bel,coffee maker,philips,2018.0,4.0,fixed,2022
bel,coffee maker,dolce gusto,2019.0,2.5,repairable,2022
bel,coffee maker,senseo,,,fixed,2022
bel,coffee maker,seb,2014.0,8.0,end of life,2022
bel,coffee maker,philips,2014.0,8.0,fixed,2022
bel,coffee maker,philips,2013.0,9.0,fixed,2022
bel,coffee maker,nespresso,2017.0,5.0,fixed,2022
bel,coffee maker,unknown,2017.0,5.0,repairable,2022
bel,coffee maker,senseo,2016.0,6.0,fixed,2022
bel,coffee maker,philips,2017.0,5.0,fixed,2022
bel,coffee maker,nespresso,2017.0,5.0,fixed,2022
bel,coffee maker,philips,,,end of life,2020
bel,coffee maker,bosch,,,end of life,2020
bel,coffee maker,philips,,,end of life,2020
bel,coffee maker,philips,,,repairable,2020
bel,coffee maker,philips,,,repairable,2020
bel,coffee maker,unknown,,,repairable,2020
bel,coffee maker,krups,2017.0,5.0,end of life,2022
bel,coffee maker,senseo,2017.0,5.0,end of life,2022
bel,coffee maker,essentials,2017.0,5.0,fixed,2022
bel,coffee maker,nespresso,2012.0,10.0,fixed,2022
bel,coffee maker,krups,2017.0,5.0,fixed,2022
bel,coffee maker,senseo,2014.0,8.0,fixed,2022
bel,coffee maker,saeco,,,fixed,2022
bel,coffee maker,illy,2013.0,9.0,repairable,2022
bel,coffee maker,philips,2018.0,4.0,fixed,2022
bel,coffee maker,jura,2017.0,5.0,fixed,2022
bel,coffee maker,delonghi,2018.0,4.0,repairable,2022
bel,coffee maker,unknown,,,fixed,2022
bel,coffee maker,philips,2016.0,6.0,repairable,2022
bel,coffee maker,bosch,,,repairable,2022
bel,coffee maker,nespresso,2020.0,2.0,repairable,2022
bel,coffee maker,alessi,2010.0,12.0,end of life,2022
bel,coffee maker,senseo,2015.0,7.0,repairable,2022
bel,coffee maker,dolce gusto,,,fixed,2022
